text	label
VOA60 Lingala 12 janvier 2021	politiki / politique
VOA60 Lingala 30 mars 2021	bokengi / securite
Mokeli mibeku Munubo asengi ministre ya Bobateli kolimbola mpo na basoda ya Rwanda na RDC	bokengi / securite
Ba avocats basengi bolukisami ya Kalev Mutondo bosukisama	bokengi / securite
Volcan Nyiragongo: Chérubin Okende alimboli mpo na nini akangi ba aéroports ya Goma na ya Kavumu	bokengi / securite
Jeanine Mabunda amemi maloba mya elikya na Bunia	rdc
Tshisekedi na Museveni bandimi kotonga pene na 1.200 kms ya nzela na mibu mibale	rdc
Basimba minduki babomi basoda babale, policier moko na civil moko na Ituri	rdc
Volcan Nyiragongo: Bavandi ya Goma basengami kotima ba quartiers baike	bokengi / securite
Bapaya ba mombongo mpe tourisme ya bikolo 15 esengeli basimbisa $15.000 yambo na koya na Amerika	politiki / politique
Tshisekedi akutani na Mukwege na New York mpe alaki kopesa ye mbano	rdc
VOA60 Lingala 19 mars 2021	bokolongono / santé / medecine
Goitre to lingundu lya kingo	bokolongono / santé / medecine
VOA60 Lingala 24 juillet 2020	justice
Bitumba bingalaki kati na ba Banyamulenge na ba Maï Maï ya ba Bembe, Nyundu na Fulero	bokengi / securite
Tshisekedi alaki kotiya alima na misala ya Energie mpo na kobenda ba investisseurs	rdc
Totala ndenge Kamerhe, Jamal na Muhima baketelami etumbu	justice
Dr. Muyembe na ba ntoma ya Amerika na Canada bazali ba Mbandaka bisika ya Ebola	bokolongono / santé / medecine
USA, Canada, Royaume-Uni na Suisse bapaleli botelemeli Monusco	rdc
Monusco ekokanga ba bureaux mpe antennes biyike mpo na mbongo ekiti	rdc
VOA60 Lingala 26 septembre 2020	bokengi / securite
Pierre Lumbi secrétaire général ya Ensemble akufi	politiki / politique
Basango ya le 26 mars 2019 na 16h TU na VOA Lingala	rdc
Cour constitutionnelle ezongisi Jean Bamanisa gouverneur ya Ituri	rdc
Mobulu na Paris nzinganzinga ya concert ya Fally Ipupa (vidéo)	rdc
Fayulu na Muzito basengi CENI elongwa na nse ya mpifo ya bayi politiki	politiki / politique
Ba ADF babomi lisusu bato 20 na Beni	rdc
Préliminaire ya Examen d’Etat esalami te na Beni	rdc
Sama lukonde na Ilunga Ilunkamba bakutani mpo na kobongisa bopesani bokonzi	politiki / politique
Cour const. esengi dossier ya bosambisami ya Kemerhe, Jamal na Muhima	justice
Milulu ya Banyamulenge na USA mpo na kosenga bobomi bango bosila [TOTOLA]	bokengi / securite
Sassou alongi maponami na 88,57%	politiki / politique
VOA60 Lingala 23 janvier 2021	politiki / politique
Mokambi ya ba Kamwina Nsapu Laurent Nsumbu aketelami boloko ya libela na Kananga	justice
Masanga ya Lamuka masengi mbongwana ya Cour constitutionnelle	rdc
Assemblée provinciale ya Kongo central eboyi ete balandela mokambi ya etuka	rdc
VOA60 Lingala 21 mai 2021	bokolongono / santé / medecine
VOA60 Lingala 14 juillet 2020	politiki / politique
VOA60 Lingala 11 février 2021	politiki / politique
Kabund ayanoli na maloba ma Kagame ete botiami ya TPIRDC nde ekosukisa makambo	bokengi / securite
Bilili ya bokomi ya Kabila na Sénat	politiki / politique
Ngoyi Mulunda akatelemi mibu misato mya boloko kasi ba avocats bazalaki te [TOTALA]	justice
VOA60 Lingala 13 juin 2020	justice
Tshisekedi azwi bilembo bya mokambi ya Union Africaine	politiki / politique
VOA60 Lingala 22 octobre 2020	justice
Cour suprême ya Etats-Unis etiki nzela ete Kalev Mutond na Thambwe Mwamba bakoka kosambisama	justice
Basi 500 babika na Ebola basungami na ONU-Femme na Bikoro (Equateur)	rdc
Sassou asengi bomoko, bondeko na kimya na botombeli mobu molamu na ba corps constitués	politiki / politique
Président Tshisekedi (RDC) na PM Clément Mouamba (Congo-B.) na bokutani ya Amazonie	rdc
Misala mya sembo ya France misakoli ete nzoto ya Kolelas elakisi ete akufaki na COVID-19	politiki / politique
Mbela ya cardinal FrAmbongo mpo na nzela ya Kimwenza na Kinshasa	politiki / politique
Bawei na bomati mayi na Uvira bakomi 52	bokengi / securite
Volcan Nyiragongo: Pototo ya moto etelemi pene na Goma nsima na kozikisi ndako mpe biloko mingi	bokengi / securite
Mende atikami nsima ya bokangemi mwa ntango	rdc
Sama Lukonde alobeli makambo ma motuya akosala [Totala]	politiki / politique
Jaynet Kabila akomba commission bobateli mpe bokengi na Ass. nat.	rdc
Katumbi, Fayulu, Muzito na Bazaiba na masolo Lamuka	rdc
Tshisekedi, bikolo bya Union na Macron basololi mpo na bopesi mangwele ma COVID-19 na Afrika	bokolongono / santé / medecine
VOA60 28 août 2020	bokengi / securite
Albert Yuma aponami lisusu mpo na kokoba kokamba FEC	politiki / politique
Misala mya makoki ma bomoto mya ONU mipameli maloba ya UDPS ya kokanela basusu	politiki / politique
VOA60 Lingala 15 décembre 2020	politiki / politique
Kagame alobi rapport mapping ekelama na bapaya ba Afrika mpo na kapakola Rwanda	bokengi / securite
Burundi: Buyoya aboyi kondima etumbu ya boloko ya libela akatelami na liwa lya Ndandaye	justice
Fayulu alobi mbongwana ekowuta kaka libanda na ba institutions ebima na maponami ya mabe [TOTALA]	politiki / politique
VOA60 Lingala 23 juin 2020	justice
VOA60 Lingala 27 avril 2021	politiki / politique
Bolukiluki bozali kokoba nsima na nzoto 60 kozwama na likama lya balenière pene na Maluku (Mbikayi)	bokengi / securite
Moto moko akufi na Ebola na Biena (Butembo)	bokolongono / santé / medecine
VOA60 Lingala 3 juin 2020	bokolongono / santé / medecine
Bavandi ya Goma bakangi ADF moko na ba bombes artisanales	rdc
Héritier Watanabe akoki kozwa etumbu ya mibu zomi (Me Kapiamba)	rdc
FCC ezali na ntina ya kolukela Tshisekedi mabe te, eyebisi Atundu	rdc
Tshisekedi aniati makolo na Kigali	rdc
VOA60 Lingala 17 août 2020	politiki / politique
Tshisekedi akeli Lumumbaville na bokanisi mibu 60 ya Lipanda	politiki / politique
"""Automédication"" to komela nkisi yo moko mpe mbano na yango [TALA Reportage]"	bokolongono / santé / medecine
Auditeur général ya Haute cour militaire atindi bolukisami ya John Numbi	justice
Secrétaire d’Etat ya Amerika mpo na bokolongono azelami na Kinshasa	rdc
Moto ya mibale amonanaki na Ebola na Goma akufi	rdc
VOA60 Lingala 23 novembre 2020	politiki / politique
Sassou atie Collinet Makosso bo’ Ministre wa Yambo	politiki / politique
Washington elobi ekosunga RDC na 600 millions $	rdc
Bato babandi kolota ba masque nsima na moto moko kozwa na coronvirus na Kinshasa	rdc
Liwa lya Rossy Mukendi: Commissaire Sup. Adj, Lokeso atindami na Cour militaire	justice
Faure Gnassingbé na masolo na Sassou na Oyo	politiki / politique
Pene na 10.000 bakimi bitumba ya Soudan du Sud bakomi na Aru	rdc
Nkisi ebikisi babeli ya Ebola na Est	rdc
UDPS esengi bakanga bato bazalaki kozwa mpako na post Bilanga na Kasumbalesa	bokengi / securite
Mbulamatari ya Biden ezali kotia loboko' ya sika na boyokani na Tshisekedi, elobi ntoma Booth	politiki / politique
VOA60 26 avril 2021	politiki / politique
Bopona : Nani azo’ sala makambu ya malamu ntango eye ya COVID-19?	bokolongono / santé / medecine
Ilunga asengi bomoko mpe alaki kozongisa nzoto ya Mobutu na Tshombe	rdc
UE ebakisi mikolo na etumbu ya Shadari, Kalev, Amisi, Numbi na bato basusu sambo	politiki / politique
Fayulu atuni soki mboka ezali kokende mpo ebebi koleka [TOTALA]	politiki / politique
"""Toz'ozela bikamwa na mbulamatari ya Sama,"" elobi Ferdinand Kambere"	politiki / politique
Sénat ebwakisi bosenga ya kolongola immunité to bobateli ya Matata Ponyo	justice
Dr. Mukwege apameli Banyamulenge na koboma bato mingi na Kipupu na Sud-Kivu	bokengi / securite
Sango ya le 15 juillet 2019 na VOA Lingala	rdc
Bato 6 bazoki makasi ntango bakangami bamekaki kokima na boloko bonene ya Kasapa na Lubumbashi	bokengi / securite
Lamuka esengi bolukiluki  mpo na 15 millions $, kaniaka mpe mbeba inso ya mikolo miye	rdc
VOA60 Lingala 9 octobre 2020	bokengi / securite
RCD/KML eyebisi ntina nini Mbusa atiki Lamuka	rdc
VOA60 Lingala 3 mars 2020	rdc
"Mbano ya (""confinement"") bovandisami na ndako na bosangisi nzoto ya bazalani"	bokolongono / santé / medecine
Misala mya bosembo ya Belgique mipesi ndingisa ya kozongisa miye mitikala na nzoto ya P.E Lumumba	justice
VOA60 Lingala 23 f^vrier 2021	bokengi / securite
VOA60 Lingala 6 mai 2021	bokengi / securite
VOA60 Lingala 11 janvier 2021	politiki / politique
Bopesi mangwele ya COVID-19 bobandi na Nord-Kivu (Gouv. Carly Nzanzu)	bokolongono / santé / medecine
VOA60 Lingala 10 juillet 2020	politiki / politique
Trump na Melania bandimi ete bazwami na COVID-19 mpe bamikotisi ndako	bokolongono / santé / medecine
Ba témoins babengisami le 3 juin na bosambisami ya Kamerhe, Jamal na Muhima	justice
"Mokambi ya batomboki ""Raïa Mutomboki"" Koko-di-Koko asambisami na Bukavu"	rdc
Basango ya le 15 avril 2019 na 16h TU na VOA Lingala	rdc
Ministre Longondo alobi sango ya kosomba bibembe mpo na COVID19 eza lokuta	bokolongono / santé / medecine
VOA60 Lingala 18 avril 2020	bokengi / securite
Bitakwira ya FCC alobi ntango ya kolobela bozongi ya Kabila ekoti nanu te	rdc
Sassou alobi milona mikozala likonzi ya bokonzi bwa ye	politiki / politique
Bato motoba bakufi na attaques mibale na Mambisa	rdc
Pene na bakangami 50 bazoki na bomeki kokima boloko ya Buluwo na Haut-Katanga	bokengi / securite
Ba officiers 8 bakangami na Beni mpo na bobomi na bato na mobulu ya Kamuina Nsapu na Kasaï	justice
Pentagone ekati malakisi ya basoda ya Mali mpo baike bazali na bokweyisi bokonzi ya IBK	bokengi / securite
Moto ya mibale azwami mpe akufi na Ebola na Beni	bokolongono / santé / medecine
Pompeo alaki boleki na bopete na mandat ya mibale ya Trump	politiki / politique
Ba réseaux sociaux mpe messageries ekangami yambo na maponami na Ouganda	politiki / politique
Police etindiki baye ya Lamuka liboso ya Cour constitutionnelle	rdc
CLC elaki botelemeli mosusu soki bakonzi bayoki te	rdc
Police epanzaki bato batambolaki nzinganzinga na Bemba mpo na koboya Malonda	politiki / politique
Sango ya le 25 avril 2019 na 16h TU na VOA Lingala	rdc
VOA60 Lingala 5 avril 2021	politiki / politique
COVID19 : Sassou aboyi kobimisa Mokoko na Okombi babima na boloko	justice
Motango ya bawei mokomi 15 nsima na likama ya By-pass na Kinshasa	rdc
Police ebeti masasi na Sit-in ya basali ya bitumba na Ebola na Mbandaka	bokolongono / santé / medecine
Yali 2019 : G. Bitomwa alobeli tourisme na RDC mpe Z. Muteba, business na bilona	rdc
Nini elekaki na zando monene ya Kinshasa? (Vidéo)	bokengi / securite
"Washington elaki kosunga ""opération Barkhane"" ata Paris esukisi yango"	bokengi / securite
Greenpeace esengi lisusu Tshisekedi koboya misala ya pétrole na parc ya Salonga	rdc
Tshisekedi alaki kopesa basimba minduki misala mya bilanga soki batiki bitumba, na Sake	bokengi / securite
Uhuru Kenyatta andimi kotinda basoda ba ye kosunga FARDC na bitumba na badongolomeso	bokengi / securite
Moko na ba avocats ya babanyamulenge ayanoli mpo etali milice Gumino	rdc
VP ya kala ya Zambie Nevers Mumba alobi ayebi ntina bakangeli ye te na Lumbubashi [TOYOKA]	politiki / politique
Moyi mboka Canada atikami na bokangami ya ba Maï Maï na Maniema	rdc
Nini mpela ezali kosala na Kinshasa?	rdc
Bato baiike bazongeli mosala na Rwanda	bokolongono / santé / medecine
Trump aboyi kotatola liboso na Sénat, kolanda mopesi toli na ye	justice
VOA60 Lingala 7 novembre 2020	politiki / politique
Ba Sénateurs bakozanga mpifo likolo na bofundami ya kaniaka, ekebisi Licoco	rdc
VOA120 Lingala 27 juin 2020	justice
Coronavirus : OMS esengi bato babanga te kasi basalela bopeto	bokolongono / santé / medecine
Kimya ezongi na Paris nsima na mobulu mpo na mindule ya Fally Ipupa	rdc
Assemblée nationale endimi Ronsard Malonda lokola mokambi ya CENI ya sika	politiki / politique
Volcan Nyiragono: Mokambi ya soda lieut.gén. Ndima asengi na bavandi ya Goma kolanda maloko na kimya	bokengi / securite
Tshisekedi na Brazzaville	politiki / politique
Ba historiens balakisi France mosapi na mpo na génocide ya Rwanda	bokengi / securite
VOA60 Lingala 4 novembre 2020	politiki / politique
Sango ya le 8 avril 2019 na VOA Lingala	rdc
Bayi LUCHA mwambe bakatelami mikolo 15 ya boloko na Kalehe	rdc
Tshisekedi akutani na Museveni na Kampala	rdc
VOA60 Lingala 25 mai 2021	bokengi / securite
VOA60 Lingala 24 octobre 2020	politiki / politique
Franck Diongo aboyi bilongi ya F. Tshisekedi na Kabila na lokasa ya mbongo	rdc
VOA60 Lingalal 10 juin 2020	politiki / politique
Tshisekedi asengi bana ba kelasi ba Beni kotika kolala libanda mpe alaki eyano ya bokengi	bokengi / securite
Bayi Beni basengi bosembo na bokundamii bwa F. Kambale ya LUCHA policier abomaki na masasi	bokengi / securite
Mokambi ya diplomatie ya France azelami na Kinshasa le 20 mai	rdc
40 Congolais ya yambo ya baye bakangamaki libanda bazongisami	bokolongono / santé / medecine
Koko ya P.E. Lumumba apesi eyano na mokano ya justice belge ya kozongisa linu na ye	justice
NOGEC ememi botiyami ya Kyungu na SNCC na Yuma na Gécamies na Conseil d’Etat	rdc
"Félix Tshisekedi alobi ""2020 ezali mobu ya mosala"" na lisikulu liboso ya Congrès"	rdc
Policier abomi moko na bayi LUCHA na Beni, USA esengi etumbu	bokengi / securite
Ndimbola ya bakambi batiami na Gentiny Ngobila na mobulu na Lopitalo lonene ex-Mama Yemo	bokolongono / santé / medecine
Mosambeli ya français ya Vital Kamerhe alobi RDC eboyi kopesa ye visa mpo na procès	justice
"Tshisekedi na ba Congolais na Bruxelles: ""Tokozwa na maboko boteki mpe misolo ya ba mines na biso"""	rdc
Zoé Kabila akweyisami bo' mokambi ya etuka na Assemblée provinciale ya Tanganyika	politiki / politique
Ba ADF babomi lisusu na Beni	bokengi / securite
FARDC elobi mampinga ya bikolo nzinganzinga makoya te kobengana banguna mabele ya Congo	rdc
Koleka bato 14 bakufi na bitumba ya BDK na Kongo central	bokengi / securite
Boponi ya Baponi banene bondimisi elonga ya Joe Biden	politiki / politique
"Ambassade ya USA ebandi ""défi"" ya kolata masque"	rdc
Ministre ya Yambo asengi balendela bazuzi baye batindaki bokangami ya VPM Tunda	politiki / politique
Député Muhindo Kasekwa asi akebisaki mpo etali Obsevatoire volcanique ya Goma	bokengi / securite
VOA60 Lingala 8 décembre 2020	politiki / politique
VOA60 Lingala 10 novembre 2020	politiki / politique
Etumbu ya mibu 20 esengami mpo na évêque Mukuna	justice
Bato 36 bazo'monana te nsima na bozindi ya baleinière na Maluku (Kinshasa)	rdc
Cardinal Ambongo akebisi bayi politiki kosepela na mpasi ya bana mboka	rdc
Dr. Mukwege alobi botiami ya TPI bokosilisa mobulu na mboka	politiki / politique
Matanga ya Guy-Brice Parfait Kolelas na Brazzaville [TOTALA]	politiki / politique
Biden alaki na Macron kozongisa boyokani makasi na OTAN na UE	politiki / politique
Nzoto ya bato bawei 24 ezwami nsima na bomati ya mayi na Uvira	bokengi / securite
Mobulu kati mpe libanga ya Assemblée nationale	politiki / politique
Baloni mpe babokoli bibwele baz’o tia makanisi esika moko na Walungu (Sud-Kivu)	rdc
VOA60 Lingala 15 mars 2021	politiki / politique
Ba civili 34 bakufi na maboko ya basimba minduki na mposo mibale na Est ya RDC	bokengi / securite
VOA60 Lingala 30 mai 2020	rdc
Rwandais JB Ruberwa alongi étape ya liboso ya tour international ya RDC	rdc
Mokambi ya DEMIAP général Delphin Kahimbi akufi	rdc
Bakeli mibeko 391 bakoti Union sacrée, kolanda bilembo Bahati apesi Tshisekedi	politiki / politique
VOA60 Lingala 21 novembre 2020	politiki / politique
VOA60 Lingala 5 octobre	politiki / politique
VOA60 Lingala 19 avril 2021	bokolongono / santé / medecine
VOA60 Lingala 13 juillet 2020	politiki / politique
Couvre-feu na RDC mpo na kobetela ekolo na mbonge ya mibale ya COVID-19	bokolongono / santé / medecine
Evariste Ndayishimiye akolapa ndayi mpe akozwa bokonzi le 18 juin na Burundi	politiki / politique
Bato batelemelaki maloba ma Kagame na milulu na Bukavu	politiki / politique
Kahimbi, Tango Four mpe John Numbi bazali kopekisa USA kosunga FARDC malamu (P. Pham)	rdc
VOa60 Lingala 23 septembre 2020	politiki / politique
Bato 41 bazwami na COVID19 na boloko ya N'Dolo	bokolongono / santé / medecine
Biyano bya Tshisekedi na Charles Michel na bapanzi sango na Kinshasa	bokengi / securite
"Ntaganda ""Terminator"" azwi etumbu ya mibu tuku misato ya boloko (Bilili)"	rdc
VOA60 Lingala 3 décembre 2020	politiki / politique
Police ekangi bato 23 kati na baye bazalaki kolanda malakisi ma basoda na Kingabwa	bokengi / securite
CACH-FCC balaki kosakola boyokani ya gouvernement lelo	rdc
VOA60 Lingala 13 mars 2020	rdc
VOA60 Lingala 10 juin 2021	politiki / politique
Ambassadeur “Koko” Swing ya kala ya USA akufi na mibu 86	politiki / politique
COVID-19: Président ya Burkina Faso apesi sanza motoba ya lifuta na ye	bokolongono / santé / medecine
Pelosi alobi esengeli kolongola Donald Trump	politiki / politique
Bato 13 bakufi na likama lya motuka na Kabeya Kamwanga	bokengi / securite
Philipe II akokende lisusu te na RDC mpo na mibu 61 ya lipanda	politiki / politique
Bakonzi ya Kinshasa bakebisi bato bakolanda malako ya komibatela te na COVID19	bokolongono / santé / medecine
Santé	bokolongono / santé / medecine
VOA60 Lingala 10 février 2021	justice
Ministre wa yambo Ilunga akweyisami na motion ya censure ya Assemblée nationale	politiki / politique
14 mai 2002 – 14 mai 2020 : Mibu wuto ba mampinga ya Rwanda mabomaki bato na Kisangani	bokengi / securite
Bilili ya liwa ya mokambi ya clinique Vijana na masasi na Kinshasa	rdc
Audience ya mibale ya bosambisami ya bozongeli ya Kamerhe le 21 août	justice
Ibenge alobi ba Léopards bakolakisa bokasi na Zimbabwe	rdc
Mpepo ya ba soda ezwi likama na bokiti na Goma	rdc
Boloko ya libela bosengami mpo na mokambiya ya Raïa Mutomboki Koko-di-Koko	rdc
Yannick Bolasie akozala te na CAN 2019	rdc
Monusco eboyi likambo ya balkanisation	rdc
Pompeo apesi Tshisekedi longonya mpo na bosambisami ya Kamerhe	justice
Moko na bakambi ya ba Kamuina Nsapu akangami na Luebo	rdc
Lisikulu na Congrès: Sassou alaki maponami ma mokonzi ya mboka le 23 mars	politiki / politique
Moto moko akufi na masasi na milulu ya koetelemela MONUSCO na Butembo	bokengi / securite
Basoda ya Monusco bakoki kobanda kolongwa na 2022	rdc
VOA60 Lingala 7 décembre 2020	politiki / politique
VOA60 Lingala 31 décembre 2020	politiki / politique
Masque ekomi lotomo na Kinshasa, Gombe ekobanda kofungwama lundi	bokolongono / santé / medecine
"""Conditions météorologiques"" mpe ""dépréssurisation"" nde ntina ya bokweyi ya Antonov 72, elobi J. Makele"	bokengi / securite
Bakangami 13 bakimi boloko bwa Irumu	bokengi / securite
RDC, Rwanda, Burundi, Tanzanie mpe Ouganda na bokutani ya bokengi na Goma	rdc
Poutine ayambi F. Tshisekedi na molongani wa ye D. Nyakeru (bilili)	rdc
Dr. Muyembe atangami kati na bato 100 baye baleki na mpifo na mokili na 2020	bokolongono / santé / medecine
Ruberwa asengi ngonga 48 mpo na koyanola mituna ya bakeli mibeko mpo na Minembwe	politiki / politique
Ministre ya kala Willy Bakonga akangami na Brazzaville	bokengi / securite
Mbulamatari ya Sama Lukonde endimami na Assemblée nationale	politiki / politique
Katumbi atelemeli bozangi bokengi na Beni	politiki / politique
Bosambisami bwa Kamerhe botindikami le 7 août	justice
VOA60 Lingala 29 mai 2021	bokengi / securite
Mokambi ya SCPT atiami na bokangami	justice
Sassou asololi mpo na misala mya Kimya na RDC mpe CIRGL na motindami mwa Guterres Huang Xia	bokengi / securite
VOA60 Lingala 27 novembre 2020	politiki / politique
VOA60 Lingala 15 juin 2020	politiki / politique
VOA60 Lingala 6 juillet 2020	politiki / politique
Pene na nzoto 29 ezwami nsima na likama ya mpepo na Goma (Vidéo)	rdc
Bavocats bapameli bolayi ya ntango na bosambisami ya ba experts ya ONU	rdc
Bato 11 bakufi na bokoti ya Bakatanga Katanga na Lubumbashi [TOTALA]	bokengi / securite
Etat de siège: Ba députés nationaux babakisi mikolo 15 kasi babengisi ministre ya Défense kolimbola	bokengi / securite
"Bokono bwa mbasu to ""Ulcère de Buruli"""	bokolongono / santé / medecine
Tshisekedi, Deby, Carvalho, Touadéra mpe Bongo na bokutani ya CEEAC na Libreville	rdc
Assemblée nationale endimi rapport ya maponami Nangaa apesi	politiki / politique
Mission diplomatique ya RDC na France etelemeli bobimisi ya ambassadeur na yango na ndako	justice
VOA60 Lingala 13 mai 2021	politiki / politique
Ba FARDC babotoli Madina (Beni) na maboko ya ba ADF	rdc
Mangomba 70 ma basimba minduki mandimi kotika bitumba na Sud-Kivu	bokengi / securite
Pasteur Kabundi WaLesa asengi na Tshisekedi koyoka mpe Nzambe	politiki / politique
Bavandi ya Kinshasa bakokangama na ndako mikolo minei banda samedi (Gouverneur)	bokolongono / santé / medecine
Mokonzi ya parquet ya Rutshuru abomami mposo moko nsima na liwa lya ntoma Attanasio	bokengi / securite
VOA60 Lingala 24 avril 2021	bokengi / securite
Basoda mpe ba policiers 21 basambisami mpo kozwa na basi na makasi na Ruzizi	justice
Misala ya kotala ba recours ya ba parlementaires balongalami esili	rdc
Tshisekedi asengi na bakambi ya bituka kolanda na lotomo linaka na ye	rdc
Pene na bato 15 babomami na territoire ya Beni	rdc
Gode Mpoy atikali mokambi ya Assemblée provinciale ya Kinshasa na mokano ya ba députés	politiki / politique
COVID-19: Botinda mituna na bino nyonso	bokolongono / santé / medecine
"Mokolo mwa bakoni na molongo: Dr. Mukendi alobi bondeko mpe ""ntintsani"" ekoki kobikisa bato mingi"	bokolongono / santé / medecine
VOA60 Lingala 28 avril 2021	politiki / politique
Ibrahim Boubacar Keïta IBK mokonxi ya Mali atiki mosala (Vidéo)	politiki / politique
Bayi UNC batombolaki na Bukavu mpo na kosenga bobimisami ya Kamerhe	justice
VOA60 Lingala 21 juilet 2020	justice
Ministre wa Yambo na mbulamatari batiki mosala na Congo-Brazzaville	politiki / politique
Bato banei bakufi na botelemeli Monusco	rdc
Balandi ba Kamerhe basambeli yambo na bozongeli ya bosambisami na ye le 15 février	politiki / politique
Makobola : milulu ya bokanisi mibu 21 ya bobomami (vidéo)	rdc
Ba ADF babomi lisusu bato 12 na Beni	rdc
Amida Shatur ayonoli te na parquet, ba avocats na ye balobi azali maladi	justice
Bakeli mibeko ya FCC baboyi masolo ma mbogwana ma maponami libanda lya parlement	politiki / politique
VOA60 Lingala 25 septembre 2020	politiki / politique
Bato 22 bakufi na likama ya motuka na na Manono	rdc
Bato 42 bakufi na likama lya motuka na Masamuna na Kwilu (Dumalegi Lumeya)	bokengi / securite
VOA60 Lingala 8 février 2021	bokolongono / santé / medecine
Liwa lya Chebeya na Bazana: Basambeli bafundi general Djadjidja na Numbi	justice
Ba ADF babomi pene na bato 17 kati na Itrui ne Beni na mikolo mibale	bokengi / securite
Moto moko akufi na Beni, mosusu na Butembo na botelemeli Monusco	rdc
Maladi ya ndeke: kindoki to bokono lokola makono masusu?	bokolongono / santé / medecine
VOA60 19 septembre 2020	politiki / politique
Tribunal eboyi lisusu kobimisa Kamerhe	justice
VOA60 Lingala 16 juillet 2020	justice
Zuzi Yanyi akufaki na traumatisme crânien	justice
VOA60 Lingala 16 mai 2020	bokolongono / santé / medecine
Mokonzi ya ba FARDL/F S. Mudacumura akufi na bitumba na mampinga ya FARDC	rdc
Ne Muanda Nsemi abimi CNPP mpe azongi ndako	politiki / politique
Fayulu asengi bakambi na biyamba komema boyokani mpo na kosilisa matata na mboka	politiki / politique
PM Ilunga apesi FCC na CACH ba critères ya baye bakozala na gouvernement	rdc
Couvre-feu ebakisami mikolo na Brazzaville na Pointe-Noire	bokolongono / santé / medecine
Mboso asengi na bakeli mibeko kobimba na mangomba ya basimba minduki	bokengi / securite
Fidèle Babala ayanoli nsima na bolongwi ya ba députés ya opposition	rdc
Grève ya basali ya bitumba na Ebola na Mangina	bokolongono / santé / medecine
Bintou Keita alobi mobulu mozali na ntina te mpo MONUSCO esi' ebandaki na mabongisi ya kolongwa	bokengi / securite
VOA60 Lingala 22 avril 2021	politiki / politique
Urgences na lopitalo ya Kyeshero na Goma	bokolongono / santé / medecine
VOA60 Lingala 31 mars 2020	rdc
Kabila na Kolwezi [TOTALA]	politiki / politique
Bitumba ya FCC na Union Sacrée mpo na bolongwi ya PM na ya Bureau d’âge ya Assemblée nat.	politiki / politique
Etumbu ya mibu 2 kino 5 ya misala makasi na bato 29 basalaki mobulu na ramadan na Kinshasa	justice
Ngobila azwi bokambi ya Commission spéciale ya boyokani kati na Brazzaville na Kinshasa	politiki / politique
Ba 13 basengi maponami le 24 to le 27 2023 na mokanda bapesi Tshisekedi	politiki / politique
Bato 13 bakufi na bobukani ya mabele na Masisi, Nord-Kivu	rdc
Bitumba bingali na Assemblée nationale kasi ministre ya Fonction publique atelemisi misala mya SG	politiki / politique
MLC eza komilengele mpo na kofunda lolenge CACH na FCC bazali kobunda mpo na kotia bazuzi bakosalela bango	politiki / politique
Madeleine Malonga akomi elombe ya molongo ya Judo	rdc
Bakima bitumba ya Kamwina Nsapu bazali kozonga kowuta Angola	rdc
COVID-19: Policier moko abomi civil mpe azokisi mosusu na masasi mpo na masque	bokolongono / santé / medecine
Esengo ya baike na blvd Lumumba nsima na bokweyisami ya Mabunda	politiki / politique
Fayulu asambeli na bana bitike na Beni	rdc
Etat de siège: Washington esepeli te na botiami ya bakambi bafundama mpo na mbeba ya bomoto	bokengi / securite
Bayi politiki bazalaki na nsima ya bobomani ya Yumbi, elobi Mme Mushobekwa	rdc
Goma na Rutshuru etiami na bokangami mpo na COVID19	bokolongono / santé / medecine
"Mubake alobeli nini akanisi na mbela mpo na ""Union Sacrée"" [TOTALA]"	politiki / politique
Ndenge bato bayambi mangwele ma COVID-19 na RDC	bokolongono / santé / medecine
Bakambi ya maponami balobi moyibi momonisami te na boponi mokonzi ya Amerika	politiki / politique
Patrick Muyaya alimboli mpo na nini mbulamatari ebimisi bavandi baike na Goma	bokengi / securite
Moto moko atekaki ntoma Attanasio na babomi, elobi molongani wa ye	bokengi / securite
VOA60 Lingala 5 mars 2021	politiki / politique
Katumbi na Kinshasa vendredi mpo na kokutana na Tshisekedi	politiki / politique
Ministre Nene Nkulu mpe ministre Kitobo bapekisami kozwa mpepo ya kokende na bituka	politiki / politique
Litatoli ya mwasi moko abiki na bitumba ya ba ADF/Etat islamique na Beni	rdc
Tshisekedi alobi nyonso asali epsaki te nzela ete libala CACH-FCC litambola malamu [TOTALA]	politiki / politique
Sango ya le 10 juin 2019 na VOA Lingala	rdc
Museveni alapi ndayi mpo na kotikala na ebonga na ya mokonzi mbala ya motoba	politiki / politique
"USA ekebisi na ba ""attaques"" ya badongolemeso na Noël na Beni"	bokengi / securite
Bato libwa bakufi na bitumba kati na ba Maï Maï na ba FARDC na Butembo	rdc
Volcan Nyiragongo: Lieut.Gén. Ndima asengi na bavandi ya Goma kokende Kibumba mpo Sake etondi bato	bokengi / securite
Basoda baye bazwi bokonzi na Mali balaki kosalisa maponami na lombango	bokengi / securite
VOA Lingala 10 mai 2020	justice
Honoré Ngbanda akufi na mibu 74 na Maroc	bokengi / securite
Tshisekedi apesi losako na bawei ya génocide na Rwanda	rdc
Jacques Chirac, mokonzi ya kala ya France, akufi	rdc
Mbela ya gouverneur Ngobila na bana ya Kin mpo na COVID-19	bokolongono / santé / medecine
